"LOC","STA","STATION","YEAR","IP","SP","IP_NETHRS","YR_NETHRS"
"CBCO",14550,"LCRK",2018,3,"A",72,648
"CBCO",14550,"LCRK",2018,4,"A",72,648
"CBCO",14550,"LCRK",2018,5,"A",72,648
"CBCO",14550,"LCRK",2018,6,"A",72,648
"CBCO",14550,"LCRK",2018,7,"A",72,648
"CBCO",14550,"LCRK",2018,8,"A",72,648
"CBCO",14550,"LCRK",2018,9,"A",72,648
"CBCO",14550,"LCRK",2018,10,"A",72,648
"GRSP",14551,"GRSP",2013,2,"A",60,600
"GRSP",14551,"GRSP",2013,3,"A",60,600
"GRSP",14551,"GRSP",2013,4,"A",60,600
"GRSP",14551,"GRSP",2013,5,"A",90,600
"GRSP",14551,"GRSP",2013,7,"A",90,600
"GRSP",14551,"GRSP",2013,8,"A",60,600
"GRSP",14551,"GRSP",2013,9,"A",90,600
"GRSP",14551,"GRSP",2013,10,"A",90,600
"GRSP",14551,"GRSP",2014,2,"A",75,725
"GRSP",14551,"GRSP",2014,3,"A",75,725
"GRSP",14551,"GRSP",2014,4,"A",90,725
"GRSP",14551,"GRSP",2014,5,"A",75,725
"GRSP",14551,"GRSP",2014,6,"A",65,725
"GRSP",14551,"GRSP",2014,7,"A",75,725
"GRSP",14551,"GRSP",2014,8,"A",90,725
"GRSP",14551,"GRSP",2014,9,"A",90,725
"GRSP",14551,"GRSP",2014,10,"A",90,725
"MOOS",15501,"HUBB",1992,3,"A",120,820
"MOOS",15501,"HUBB",1992,4,"A",120,820
"MOOS",15501,"HUBB",1992,5,"A",120,820
"MOOS",15501,"HUBB",1992,6,"A",100,820
"MOOS",15501,"HUBB",1992,7,"A",120,820
"MOOS",15501,"HUBB",1992,9,"A",120,820
"MOOS",15501,"HUBB",1992,10,"A",120,820
"MOOS",15502,"MOOS",1993,3,"A",80,920
"MOOS",15502,"MOOS",1993,4,"A",120,920
"MOOS",15502,"MOOS",1993,5,"A",120,920
"MOOS",15502,"MOOS",1993,6,"A",120,920
"MOOS",15502,"MOOS",1993,7,"A",120,920
"MOOS",15502,"MOOS",1993,8,"A",120,920
"MOOS",15502,"MOOS",1993,9,"A",120,920
"MOOS",15502,"MOOS",1993,10,"A",120,920
"MOOS",15502,"MOOS",1994,3,"A",100,860
"MOOS",15502,"MOOS",1994,4,"A",100,860
"MOOS",15502,"MOOS",1994,5,"A",100,860
"MOOS",15502,"MOOS",1994,6,"A",100,860
"MOOS",15502,"MOOS",1994,7,"A",100,860
"MOOS",15502,"MOOS",1994,8,"A",120,860
"MOOS",15502,"MOOS",1994,9,"A",120,860
"MOOS",15502,"MOOS",1994,10,"A",120,860
"HOPE",15504,"FL--",1992,1,"A",282.5,1872.5
"HOPE",15504,"FL--",1992,3,"A",380,1872.5
"HOPE",15504,"FL--",1992,5,"A",380,1872.5
"HOPE",15504,"FL--",1992,7,"A",265,1872.5
"HOPE",15504,"FL--",1992,8,"A",85,1872.5
"HOPE",15504,"FL--",1992,9,"A",295,1872.5
"HOPE",15504,"FL--",1992,10,"A",185,1872.5
"HOPE",15504,"FL--",1993,1,"A",380,2000
"HOPE",15504,"FL--",1993,3,"A",380,2000
"HOPE",15504,"FL--",1993,5,"A",380,2000
"HOPE",15504,"FL--",1993,7,"A",265,2000
"HOPE",15504,"FL--",1993,8,"A",115,2000
"HOPE",15504,"FL--",1993,9,"A",265,2000
"HOPE",15504,"FL--",1993,10,"A",215,2000
"HOPE",15504,"FL--",1994,3,"A",380,1620
"HOPE",15504,"FL--",1994,5,"A",380,1620
"HOPE",15504,"FL--",1994,7,"A",265,1620
"HOPE",15504,"FL--",1994,8,"A",115,1620
"HOPE",15504,"FL--",1994,9,"A",265,1620
"HOPE",15504,"FL--",1994,10,"A",215,1620
"HOPE",15504,"FL--",1995,3,"A",380,1620
"HOPE",15504,"FL--",1995,5,"A",380,1620
"HOPE",15504,"FL--",1995,7,"A",265,1620
"HOPE",15504,"FL--",1995,8,"A",115,1620
"HOPE",15504,"FL--",1995,9,"A",265,1620
"HOPE",15504,"FL--",1995,10,"A",215,1620
"HOPE",15504,"FL--",1996,3,"A",380,1620
"HOPE",15504,"FL--",1996,5,"A",380,1620
"HOPE",15504,"FL--",1996,7,"A",265,1620
"HOPE",15504,"FL--",1996,8,"A",115,1620
"HOPE",15504,"FL--",1996,9,"A",265,1620
"HOPE",15504,"FL--",1996,10,"A",215,1620
"HOPE",15504,"FL--",1997,3,"A",371,1607
"HOPE",15504,"FL--",1997,5,"A",380,1607
"HOPE",15504,"FL--",1997,7,"A",265,1607
"HOPE",15504,"FL--",1997,8,"A",115,1607
"HOPE",15504,"FL--",1997,9,"A",261,1607
"HOPE",15504,"FL--",1997,10,"A",215,1607
"HOPE",15504,"FL--",1998,3,"A",380,1620
"HOPE",15504,"FL--",1998,5,"A",380,1620
"HOPE",15504,"FL--",1998,7,"A",265,1620
"HOPE",15504,"FL--",1998,8,"A",115,1620
"HOPE",15504,"FL--",1998,9,"A",265,1620
"HOPE",15504,"FL--",1998,10,"A",215,1620
"HOPE",15504,"FL--",1999,3,"A",380,1616.66666666667
"HOPE",15504,"FL--",1999,5,"A",380,1616.66666666667
"HOPE",15504,"FL--",1999,7,"A",265,1616.66666666667
"HOPE",15504,"FL--",1999,8,"A",115,1616.66666666667
"HOPE",15504,"FL--",1999,9,"A",261.666666666667,1616.66666666667
"HOPE",15504,"FL--",1999,10,"A",215,1616.66666666667
"HOPE",15504,"FL--",2000,3,"A",380,1624.33333333333
"HOPE",15504,"FL--",2000,5,"A",215,1624.33333333333
"HOPE",15504,"FL--",2000,5,"B",3.66666666666667,1624.33333333333
